cenus	name	mother	block	poss	xcoord	ycoord	treat	col.E	tag	sp	dia	height	leaf	sday	surv	Bleaf	Bstem	Broot	Btotal
1	D59	8L_Ptom_6	D	59	14.5	3.5	21	green	D_Ptom_59	Ptom	2.7	206	0	35	1	NA	NA	NA	NA
1	D60	DL_Tawau	D	60	15	3.5	18	silver	D_Dry_60	Dry	4.65	370	1	84	1	NA	NA	NA	NA
1	D61	Ssmi_5	D	61	15.5	3.5	21	green	D_Ssmi_61	Ssmi	4.15	231	3	84	1	NA	NA	NA	NA
1	D62	Ssmi_3A	D	62	16	3.5	21	green	D_Ssmi_62	Ssmi	3.89	211	2	84	1	NA	NA	NA	NA
1	D63	SHOREABECCARINA_Sbec	D	63	16.5	3.5	18	silver	D_Sbec_63	Sbec	6.48	405	3	84	1	NA	NA	NA	NA
1	D64	Sbec_Sfr	D	64	17	3.5	0	white	D_Sbec_64	Sbec	4.59	403	8	84	1	NA	NA	NA	NA
1	D65	SHOREABECCARINA_Sbec	D	65	13.5	4	12	blue	D_Sbec_65	Sbec	4.14	360	4	84	1	NA	NA	NA	NA
1	D66	DL_m_7	D	66	14	4	6	yellow	D_Dry_66	Dry	5.6	590	14	84	1	NA	NA	NA	NA
1	D67	9P_Spar_2	D	67	14.5	4	0	white	D_Spar_67	Spar	3.8	241	6	84	1	NA	NA	NA	NA
1	D68	8m_SJoh_7	D	68	15	4	15	red	D_Sjoh_68	Sjoh	5.29	410	8	84	1	NA	NA	NA	NA
1	D69	DL_m_1	D	69	15.5	4	18	silver	D_Dry_69	Dry	1.74	546	21	84	1	NA	NA	NA	NA
1	D70	Sp_m_4	D	70	16	4	6	yellow	D_Spar_70	Spar	4.04	215	17	84	1	NA	NA	NA	NA
1	D71	Pt_m_2	D	71	16.5	4	9	black	D_Ptom_71	Ptom	3.91	421	7	84	1	NA	NA	NA	NA
1	D72	SS	D	72	17	4	18	silver	D_Ssem_72	Ssem	NA	NA	NA	17	0	NA	NA	NA	NA
1	D73	Sp_m_3	D	73	13.5	4.5	15	red	D_Spar_73	Spar	3.98	340	7	81	1	NA	NA	NA	NA
1	D74	SP_m_7	D	74	14	4.5	15	red	D_Spar_74	Spar	3.16	300	3	84	1	NA	NA	NA	NA
1	D75	SP_m_7	D	75	14.5	4.5	12	blue	D_Spar_75	Spar	3.18	313	4	77	1	NA	NA	NA	NA
1	D76	SHOREABECCARINA_Sbec	D	76	15	4.5	21	green	D_Sbec_76	Sbec	4.84	345	2	84	1	NA	NA	NA	NA
1	D77	9L_Pmal_7	D	77	15.5	4.5	15	red	D_Pmal_77	Pmal	4.84	394	9	84	1	NA	NA	NA	NA
1	D78	Sbec_Sfr	D	78	16	4.5	21	green	D_Sbec_78	Sbec	5.74	330	1	27	1	NA	NA	NA	NA
1	D79	Ptom_4	D	79	16.5	4.5	6	yellow	D_Ptom_79	Ptom	4.79	150	3	84	1	NA	NA	NA	NA
1	D80	SJ_m_6	D	80	17	4.5	15	red	D_Sjoh_80	Sjoh	3.86	445	5	84	1	NA	NA	NA	NA
1	D81	Spar_1	D	81	13.5	5	9	black	D_Spar_81	Spar	NA	NA	NA	14	0	NA	NA	NA	NA
1	D82	SL_m_114	D	82	14	5	0	white	D_Slep_82	Slep	4.4	470	5	84	1	NA	NA	NA	NA
1	D83	Ssem_ou	D	83	14.5	5	18	silver	D_Ssem_83	Ssem	3.75	181	4	53	1	NA	NA	NA	NA
1	D84	Ssmi_5	D	84	15	5	9	black	D_Ssmi_84	Ssmi	1.88	348	5	84	1	NA	NA	NA	NA
1	D85	SS	D	85	15.5	5	12	blue	D_Ssem_85	Ssem	1.9	135	1	84	1	NA	NA	NA	NA
1	D86	SP_m_5	D	86	16	5	6	yellow	D_Spar_86	Spar	3.84	431	21	84	1	NA	NA	NA	NA
1	D87	Pt_m_5	D	87	16.5	5	21	green	D_Ptom_87	Ptom	3.1	310	2	84	1	NA	NA	NA	NA
1	D88	9L_Pmal_9	D	88	17	5	6	yellow	D_Pmal_88	Pmal	4.95	382	10	84	1	NA	NA	NA	NA
1	D89	8L_Sxan_10	D	89	13.5	5.5	6	yellow	D_Sxan_89	Sxan	3.75	181	8	41	1	NA	NA	NA	NA
1	D90	SL_maliau	D	90	14	5.5	15	red	D_Slep_90	Slep	4.63	350	7	84	1	NA	NA	NA	NA
1	D91	Sbec_Sfr	D	91	14.5	5.5	12	blue	D_Sbec_91	Sbec	4.02	233	5	40	1	NA	NA	NA	NA
1	D92	SL_m_6	D	92	15	5.5	15	red	D_Slep_92	Slep	4.61	422	7	84	1	NA	NA	NA	NA
1	D93	11H_Sxan_1	D	93	15.5	5.5	3	orange	D_Sxan_93	Sxan	5.73	355	10	84	1	NA	NA	NA	NA
1	D94	Pmal_Tawau	D	94	16	5.5	18	silver	D_Pmal_94	Pmal	4.16	350	0	56	1	NA	NA	NA	NA
1	D95	9H_Ssmi_4	D	95	16.5	5.5	15	red	D_Ssmi_95	Ssmi	6.84	487	6	84	1	NA	NA	NA	NA
1	D96	Ptom_2_RDC	D	96	17	5.5	9	black	D_Ptom_96	Ptom	4.66	283	7	54	1	NA	NA	NA	NA
1	D97	8K_SJoh_8	D	97	13.5	6	9	black	D_Sjoh_97	Sjoh	3.32	411	2	84	1	NA	NA	NA	NA
1	D98	SJ_m_4	D	98	14	6	21	green	D_Sjoh_98	Sjoh	3.66	412	0	38	1	NA	NA	NA	NA
1	D99	SHOREABECCARINA_Sbec	D	99	14.5	6	15	red	D_Sbec_99	Sbec	4.77	405	6	84	1	NA	NA	NA	NA
1	D100	8m_SJoh_6	D	100	15	6	12	blue	D_Sjoh_100	Sjoh	3.24	283	3	34	1	NA	NA	NA	NA
1	D101	SJoh_m	D	101	15.5	6	6	yellow	D_Sjoh_101	Sjoh	3.9	382	6	84	1	NA	NA	NA	NA
1	D102	DL_m_6	D	102	16	6	0	white	D_Dry_102	Dry	3.99	300	11	84	1	NA	NA	NA	NA
1	D103	Pmal_1_RDC	D	103	16.5	6	0	white	D_Pmal_103	Pmal	4.19	305	4	84	1	NA	NA	NA	NA
1	D104	8L_Sxan_10	D	104	17	6	9	black	D_Sxan_104	Sxan	4.26	205	7	37	1	NA	NA	NA	NA
1	D105	Ssmi_m_2	D	105	13.5	6.5	3	orange	D_Ssmi_105	Ssmi	1.66	315	5	84	1	NA	NA	NA	NA
1	D106	SJ_m_1	D	106	14	6.5	3	orange	D_Sjoh_106	Sjoh	3.97	383	3	48	1	NA	NA	NA	NA
1	D107	Ssem_ou	D	107	14.5	6.5	21	green	D_Ssem_107	Ssem	5.44	362	7	84	1	NA	NA	NA	NA
1	D108	ou_sxan_2	D	108	15	6.5	18	silver	D_Sxan_108	Sxan	3.43	160	4	27	1	NA	NA	NA	NA
1	D109	SJ_m_10	D	109	15.5	6.5	21	green	D_Sjoh_109	Sjoh	4.13	350	5	84	1	NA	NA	NA	NA
1	D110	Ptom_m_3	D	110	16	6.5	3	orange	D_Ptom_110	Ptom	3.75	340	7	84	1	NA	NA	NA	NA
1	D111	11H_Sxan_1	D	111	16.5	6.5	15	red	D_Sxan_111	Sxan	3.68	281	8	37	1	NA	NA	NA	NA
1	D112	Pm_m_3	D	112	17	6.5	15	red	D_Pmal_112	Pmal	3.74	321	1	44	1	NA	NA	NA	NA
1	D113	9L_Pmal_9	D	113	13.5	7	3	orange	D_Pmal_113	Pmal	3.92	300	7	84	1	NA	NA	NA	NA
1	D114	Sxan_1	D	114	14	7	0	white	D_Sxan_114	Sxan	3.91	290	2	84	1	NA	NA	NA	NA
1	D115	8L_Pmal_9	D	115	14.5	7	21	green	D_Pmal_115	Pmal	NA	NA	NA	14	0	NA	NA	NA	NA
1	D116	8_m_Pmal_8	D	116	15	7	12	blue	D_Pmal_116	Pmal	4.06	340	1	84	1	NA	NA	NA	NA
1	D117	8m_Sxan_3	D	117	15.5	7	9	black	D_Sxan_117	Sxan	3.77	281	9	57	1	NA	NA	NA	NA
1	D118	Ssmi_3A	D	118	16	7	12	blue	D_Ssmi_118	Ssmi	5.52	390	4	84	1	NA	NA	NA	NA
1	D119	8m_Sxan_3	D	119	16.5	7	0	white	D_Sxan_119	Sxan	5.17	410	11	84	1	NA	NA	NA	NA
1	D120	SL_maliau	D	120	17	7	3	orange	D_Slep_120	Slep	5.22	330	9	84	1	NA	NA	NA	NA
1	D121	Pm_m_5	D	121	13.5	7.5	9	black	D_Pmal_121	Pmal	3.93	392	2	39	1	NA	NA	NA	NA
1	D122	SS	D	122	14	7.5	9	black	D_Ssem_122	Ssem	2.76	142	3	84	1	NA	NA	NA	NA
1	D123	DL_m_7	D	123	14.5	7.5	9	black	D_Dry_123	Dry	6.51	567	18	84	1	NA	NA	NA	NA
1	D124	SHOREABECCARINA_Sbec	D	124	15	7.5	15	red	D_Sbec_124	Sbec	5.73	280	4	84	1	NA	NA	NA	NA
1	D125	SHOREABECCARINA_Sbec	D	125	15.5	7.5	9	black	D_Sbec_125	Sbec	5.34	390	3	84	1	NA	NA	NA	NA
1	D126	9K_Sxan_29	D	126	16	7.5	21	green	D_Sxan_126	Sxan	2.51	115	0	39	1	NA	NA	NA	NA
1	D127	SS	D	127	16.5	7.5	3	orange	D_Ssem_127	Ssem	3.38	185	9	84	1	NA	NA	NA	NA
1	D128	All_Pmal_1	D	128	17	7.5	21	green	D_Pmal_128	Pmal	3.91	262	6	54	1	NA	NA	NA	NA
1	D129	Sbec_Sfr	D	129	13.5	8	6	yellow	D_Sbec_129	Sbec	2.98	223	5	30	1	NA	NA	NA	NA
1	D130	Ssmi_Tawau	D	130	14	8	15	red	D_Ssmi_130	Ssmi	5.21	330	2	84	1	NA	NA	NA	NA
1	D131	9H_Ssmi_4	D	131	14.5	8	18	silver	D_Ssmi_131	Ssmi	4.21	243	0	26	1	NA	NA	NA	NA
1	D132	9I_Ptom_5	D	132	15	8	18	silver	D_Ptom_132	Ptom	5.25	223	2	51	1	NA	NA	NA	NA
1	D133	SS	D	133	15.5	8	12	blue	D_Ssem_133	Ssem	2.17	120	2	84	1	NA	NA	NA	NA
1	D134	Pt_m_4	D	134	16	8	15	red	D_Ptom_134	Ptom	5.91	380	8	42	1	NA	NA	NA	NA
1	D135	Pmal_1_RDC	D	135	16.5	8	12	blue	D_Pmal_135	Pmal	4.27	192	5	47	1	NA	NA	NA	NA
1	D136	DL_m_2	D	136	17	8	9	black	D_Dry_136	Dry	6.15	453	10	84	1	NA	NA	NA	NA
1	D137	ou_SJoh_23A	D	137	13.5	8.5	9	black	D_Sjoh_137	Sjoh	4.11	432	4	84	1	NA	NA	NA	NA
1	D138	Dl_m_4	D	138	14	8.5	15	red	D_Dry_138	Dry	6.52	523	20	84	1	NA	NA	NA	NA
1	D139	DL_m_1	D	139	14.5	8.5	12	blue	D_Dry_139	Dry	6.88	405	13	84	1	NA	NA	NA	NA
1	D140	SJ_m_5	D	140	15	8.5	18	silver	D_Sjoh_140	Sjoh	4.45	305	6	84	1	NA	NA	NA	NA
1	D141	Ptom_2_RDC	D	141	15.5	8.5	0	white	D_Ptom_141	Ptom	5.76	290	7	84	1	NA	NA	NA	NA
1	D142	9P_Slep_2	D	142	16	8.5	12	blue	D_Slep_142	Slep	6.39	349	6	84	1	NA	NA	NA	NA
1	D143	Ssem_ou	D	143	16.5	8.5	9	black	D_Ssem_143	Ssem	2.66	160	1	48	1	NA	NA	NA	NA
1	D144	DL_m_3	D	144	17	8.5	21	green	D_Dry_144	Dry	4.78	585	11	84	1	NA	NA	NA	NA
1	D145	Ssem_ou	D	145	13.5	9	15	red	D_Ssem_145	Ssem	4.91	205	1	84	1	NA	NA	NA	NA
1	D146	DL_Tawau	D	146	14	9	15	red	D_Dry_146	Dry	5.68	600	22	84	1	NA	NA	NA	NA
1	D147	9J_Ptom_14	D	147	14.5	9	15	red	D_Ptom_147	Ptom	4.12	243	4	84	1	NA	NA	NA	NA
1	D148	SJoh_m	D	148	15	9	0	white	D_Sjoh_148	Sjoh	3.37	311	5	84	1	NA	NA	NA	NA
1	D149	SL_m_108	D	149	15.5	9	3	orange	D_Slep_149	Slep	4.5	142	9	84	1	NA	NA	NA	NA
1	D150	Ssmi_3A	D	150	16	9	6	yellow	D_Ssmi_150	Ssmi	4.59	200	3	84	1	NA	NA	NA	NA
1	D151	Spar_1	D	151	16.5	9	9	black	D_Spar_151	Spar	4.32	362	2	84	1	NA	NA	NA	NA
1	D152	Ssmi_19	D	152	17	9	9	black	D_Ssmi_152	Ssmi	7.24	510	6	84	1	NA	NA	NA	NA
1	D153	Pt_m_4	D	153	13.5	9.5	6	yellow	D_Ptom_153	Ptom	5.25	350	4	84	1	NA	NA	NA	NA
1	D154	8m_SJoh_9	D	154	14	9.5	18	silver	D_Sjoh_154	Sjoh	2.39	730	1	32	1	NA	NA	NA	NA
1	D155	Pmal_1_RDC	D	155	14.5	9.5	3	orange	D_Pmal_155	Pmal	4.04	450	10	84	1	NA	NA	NA	NA
1	D156	SS	D	156	15	9.5	0	white	D_Ssem_156	Ssem	3.36	233	7	84	1	NA	NA	NA	NA
1	D157	SHOREABECCARINA_Sbec	D	157	15.5	9.5	18	silver	D_Sbec_157	Sbec	4.99	355	4	84	1	NA	NA	NA	NA
1	D158	Sp_m_1	D	158	16	9.5	18	silver	D_Spar_158	Spar	4.84	392	12	84	1	NA	NA	NA	NA
1	D159	SL_m_108	D	159	16.5	9.5	21	green	D_Slep_159	Slep	4.71	453	5	84	1	NA	NA	NA	NA
1	D160	9Q_Spar_10	D	160	17	9.5	0	white	D_Spar_160	Spar	5.41	354	15	84	1	NA	NA	NA	NA
1	E1	9K_Sxan_29	E	1	18	0	21	green	E_Sxan_1	Sxan	3.48	281	7	32	1	NA	NA	NA	NA
1	E2	Sxan_3_RDC	E	2	18.5	0	9	black	E_Sxan_2	Sxan	3.16	156	6	42	1	NA	NA	NA	NA
1	E3	Pmal_1_RDC	E	3	19	0	12	blue	E_Pmal_3	Pmal	NA	NA	NA	14	0	NA	NA	NA	NA
1	E4	S.Joh_m_7	E	4	19.5	0	18	silver	E_Sjoh_4	Sjoh	4.76	360	5	84	1	NA	NA	NA	NA
1	E5	8L_Sxan_10	E	5	20	0	15	red	E_Sxan_5	Sxan	3.43	270	0	26	1	NA	NA	NA	NA
1	E6	8L_SJoh_50	E	6	20.5	0	9	black	E_Sjoh_6	Sjoh	5.25	445	9	84	1	NA	NA	NA	NA
1	E7	9Q_Spar_10	E	7	21	0	21	green	E_Spar_7	Spar	4	350	0	31	1	NA	NA	NA	NA
1	E8	SS	E	8	21.5	0	6	yellow	E_Ssem_8	Ssem	4.35	304	10	84	1	NA	NA	NA	NA
1	E9	DL_m_6	E	9	18	0.5	0	white	E_Dry_9	Dry	3.71	355	10	84	1	NA	NA	NA	NA
1	E10	Sp_m_1	E	10	18.5	0.5	18	silver	E_Spar_10	Spar	5.04	440	10	54	1	NA	NA	NA	NA
1	E11	ou_SJoh	E	11	19	0.5	18	silver	E_Sjoh_11	Sjoh	3.88	400	0	32	1	NA	NA	NA	NA
1	E12	SHOREABECCARINA_Sbec	E	12	19.5	0.5	15	red	E_Sbec_12	Sbec	5.15	341	1	84	1	NA	NA	NA	NA
1	E13	ou_sxan_2	E	13	20	0.5	6	yellow	E_Sxan_13	Sxan	2.95	190	8	84	1	NA	NA	NA	NA
1	E14	SS	E	14	20.5	0.5	9	black	E_Ssem_14	Ssem	4.71	292	10	84	1	NA	NA	NA	NA
1	E15	Pmal_Tawau	E	15	21	0.5	0	white	E_Pmal_15	Pmal	4.87	386	4	84	1	NA	NA	NA	NA
1	E16	SP_m_7	E	16	21.5	0.5	21	green	E_Spar_16	Spar	3.2	330	2	51	1	NA	NA	NA	NA
1	E17	All_Ptom_4	E	17	18	1	18	silver	E_Ptom_17	Ptom	3.19	190	0	32	1	NA	NA	NA	NA
1	E18	Ssmi_5	E	18	18.5	1	3	orange	E_Ssmi_18	Ssmi	4.9	311	4	84	1	NA	NA	NA	NA
1	E19	SHOREABECCARINA_Sbec	E	19	19	1	12	blue	E_Sbec_19	Sbec	3.07	296	3	54	1	NA	NA	NA	NA
1	E20	SS	E	20	19.5	1	6	yellow	E_Ssem_20	Ssem	3.43	281	9	84	1	NA	NA	NA	NA
1	E21	8P_Slep_4	E	21	20	1	6	yellow	E_Slep_21	Slep	4.71	500	13	84	1	NA	NA	NA	NA
1	E22	Sbec_Sfr	E	22	20.5	1	6	yellow	E_Sbec_22	Sbec	4.19	311	9	84	1	NA	NA	NA	NA
1	E23	8L_SJoh_50	E	23	21	1	21	green	E_Sjoh_23	Sjoh	3.55	352	0	26	1	NA	NA	NA	NA
1	E24	8m_SJoh_7	E	24	21.5	1	9	black	E_Sjoh_24	Sjoh	3.65	320	4	84	1	NA	NA	NA	NA
1	E25	SL_maliau	E	25	18	1.5	0	white	E_Slep_25	Slep	5.42	433	10	84	1	NA	NA	NA	NA
1	E26	SL_m_72	E	26	18.5	1.5	3	orange	E_Slep_26	Slep	4.97	423	8	58	1	NA	NA	NA	NA
1	E27	8L_Pmal_9	E	27	19	1.5	18	silver	E_Pmal_27	Pmal	4.97	360	0	34	1	NA	NA	NA	NA
1	E28	Ptom_1_RDC	E	28	19.5	1.5	0	white	E_Ptom_28	Ptom	2.67	111	1	84	1	NA	NA	NA	NA
1	E29	Spar_1	E	29	20	1.5	9	black	E_Spar_29	Spar	5.49	350	6	84	1	NA	NA	NA	NA
1	E30	SL_m_108	E	30	20.5	1.5	3	orange	E_Slep_30	Slep	5.06	490	16	84	1	NA	NA	NA	NA
1	E31	Sp_m_6	E	31	21	1.5	12	blue	E_Spar_31	Spar	4.23	343	12	37	1	NA	NA	NA	NA
1	E32	Ssmi_Tawau	E	32	21.5	1.5	15	red	E_Ssmi_32	Ssmi	6.78	432	7	84	1	NA	NA	NA	NA
1	E33	Ptom_3	E	33	18	2	12	blue	E_Ptom_33	Ptom	5.22	403	7	84	1	NA	NA	NA	NA
1	E34	Dl_m_4	E	34	18.5	2	21	green	E_Dry_34	Dry	6.77	541	14	84	1	NA	NA	NA	NA
1	E35	Ssem_ou	E	35	19	2	18	silver	E_Ssem_35	Ssem	3.66	263	8	84	1	NA	NA	NA	NA
1	E36	SP_m_7	E	36	19.5	2	0	white	E_Spar_36	Spar	2.05	209	3	84	1	NA	NA	NA	NA
1	E37	Sbec_Sfr	E	37	20	2	9	black	E_Sbec_37	Sbec	3.85	270	7	55	1	NA	NA	NA	NA
1	E38	Dl_m_4	E	38	20.5	2	6	yellow	E_Dry_38	Dry	6.23	485	12	84	1	NA	NA	NA	NA
1	E39	Ssmi_19	E	39	21	2	15	red	E_Ssmi_39	Ssmi	5.02	405	3	35	1	NA	NA	NA	NA
1	E40	DL_m_6	E	40	21.5	2	3	orange	E_Dry_40	Dry	4.16	300	10	84	1	NA	NA	NA	NA
1	E41	Pm_m_4	E	41	18	2.5	18	silver	E_Pmal_41	Pmal	4.29	263	5	39	1	NA	NA	NA	NA
1	E42	Sbec_Sfr	E	42	18.5	2.5	3	orange	E_Sbec_42	Sbec	4.86	295	6	84	1	NA	NA	NA	NA
1	E43	ou_SJoh_23A	E	43	19	2.5	3	orange	E_Sjoh_43	Sjoh	4.01	420	3	84	1	NA	NA	NA	NA
1	E44	SS	E	44	19.5	2.5	18	silver	E_Ssem_44	Ssem	2.95	131	2	32	1	NA	NA	NA	NA
1	E45	Sxan_1	E	45	20	2.5	0	white	E_Sxan_45	Sxan	4.53	325	5	84	1	NA	NA	NA	NA
1	E46	Sp_m_6	E	46	20.5	2.5	12	blue	E_Spar_46	Spar	4.98	403	13	84	1	NA	NA	NA	NA
1	E47	SL_maliau	E	47	21	2.5	12	blue	E_Slep_47	Slep	5.73	320	11	84	1	NA	NA	NA	NA
1	E48	9K_Sxan_29	E	48	21.5	2.5	18	silver	E_Sxan_48	Sxan	2.84	200	6	42	1	NA	NA	NA	NA
1	E49	SL_m_72	E	49	18	3	15	red	E_Slep_49	Slep	4.15	341	8	39	1	NA	NA	NA	NA
1	E50	Sbec_Sfr	E	50	18.5	3	21	green	E_Sbec_50	Sbec	3.96	323	0	70	1	NA	NA	NA	NA
1	E51	SHOREABECCARINA_Sbec	E	51	19	3	18	silver	E_Sbec_51	Sbec	3.11	230	1	84	1	NA	NA	NA	NA
1	E52	12I_Slep_3	E	52	19.5	3	12	blue	E_Slep_52	Slep	5.49	600	12	84	1	NA	NA	NA	NA
1	E53	8L_Sxan_10	E	53	20	3	3	orange	E_Sxan_53	Sxan	4.71	382	8	84	1	NA	NA	NA	NA
1	E54	SS	E	54	20.5	3	0	white	E_Ssem_54	Ssem	2.28	145	4	84	1	NA	NA	NA	NA
1	E55	SS	E	55	21	3	15	red	E_Ssem_55	Ssem	4.34	291	12	42	1	NA	NA	NA	NA
1	E56	12H_Slep_8	E	56	21.5	3	15	red	E_Slep_56	Slep	4.83	530	12	84	1	NA	NA	NA	NA
1	E57	Sp_m_6	E	57	18	3.5	15	red	E_Spar_57	Spar	5.16	435	16	84	1	NA	NA	NA	NA
1	E58	8m_SJoh_7	E	58	18.5	3.5	12	blue	E_Sjoh_58	Sjoh	4.75	373	4	84	1	NA	NA	NA	NA
1	E59	Sp_m_1	E	59	19	3.5	15	red	E_Spar_59	Spar	NA	NA	NA	14	0	NA	NA	NA	NA
1	E60	DL_m_1	E	60	19.5	3.5	18	silver	E_Dry_60	Dry	4.78	550	16	84	1	NA	NA	NA	NA
1	E61	SS	E	61	20	3.5	3	orange	E_Ssem_61	Ssem	3.57	190	7	84	1	NA	NA	NA	NA
1	E62	9I_Ptom_5	E	62	20.5	3.5	9	black	E_Ptom_62	Ptom	6.41	392	6	84	1	NA	NA	NA	NA
1	E63	DL_m_3	E	63	21	3.5	18	silver	E_Dry_63	Dry	5.08	581	21	84	1	NA	NA	NA	NA
1	E64	Ptom_1_RDC	E	64	21.5	3.5	9	black	E_Ptom_64	Ptom	4.95	293	7	84	1	NA	NA	NA	NA
1	E65	Sbec_Sfr	E	65	18	4	15	red	E_Sbec_65	Sbec	4.38	300	2	38	1	NA	NA	NA	NA
1	E66	8m_Sxan_3	E	66	18.5	4	12	blue	E_Sxan_66	Sxan	3.27	210	7	26	1	NA	NA	NA	NA
1	E67	DL_m_1	E	67	19	4	3	orange	E_Dry_67	Dry	6.71	755	11	84	1	NA	NA	NA	NA
1	E68	8m_SJoh_9	E	68	19.5	4	21	green	E_Sjoh_68	Sjoh	4.6	350	5	37	1	NA	NA	NA	NA
1	E69	DL_m_7	E	69	20	4	6	yellow	E_Dry_69	Dry	6.29	600	16	84	1	NA	NA	NA	NA
1	E70	Sxan_1	E	70	20.5	4	12	blue	E_Sxan_70	Sxan	4.77	320	8	35	1	NA	NA	NA	NA
1	E71	Ssmi_4	E	71	21	4	21	green	E_Ssmi_71	Ssmi	5.48	350	0	40	1	NA	NA	NA	NA
1	E72	Ssmi_m_2	E	72	21.5	4	3	orange	E_Ssmi_72	Ssmi	3.46	310	3	84	1	NA	NA	NA	NA
1	E73	SHOREABECCARINA_Sbec	E	73	18	4.5	18	silver	E_Sbec_73	Sbec	5.41	380	4	84	1	NA	NA	NA	NA
1	E74	Ptom_4	E	74	18.5	4.5	6	yellow	E_Ptom_74	Ptom	6.52	323	7	84	1	NA	NA	NA	NA
1	E75	SJ_m_4	E	75	19	4.5	0	white	E_Sjoh_75	Sjoh	5.73	467	8	84	1	NA	NA	NA	NA
1	E76	DL_Tawau	E	76	19.5	4.5	9	black	E_Dry_76	Dry	5.21	570	14	84	1	NA	NA	NA	NA
1	E77	Ssmi_19	E	77	20	4.5	18	silver	E_Ssmi_77	Ssmi	4.54	461	4	66	1	NA	NA	NA	NA
1	E78	Pt_m_2	E	78	20.5	4.5	0	white	E_Ptom_78	Ptom	3.99	382	7	84	1	NA	NA	NA	NA
1	E79	Pmal_tawau	E	79	21	4.5	9	black	E_Pmal_79	Pmal	4.4	305	4	84	1	NA	NA	NA	NA
1	E80	Pt_m_5	E	80	21.5	4.5	21	green	E_Ptom_80	Ptom	5.16	387	2	53	1	NA	NA	NA	NA
1	E81	Ptom_2_RDC	E	81	18	5	3	orange	E_Ptom_81	Ptom	4.35	230	3	69	1	NA	NA	NA	NA
1	E82	SS	E	82	18.5	5	12	blue	E_Ssem_82	Ssem	4.64	210	11	84	1	NA	NA	NA	NA
1	E83	DL_m_3	E	83	19	5	12	blue	E_Dry_83	Dry	5.2	585	23	84	1	NA	NA	NA	NA
1	E84	SJ_m_10	E	84	19.5	5	6	yellow	E_Sjoh_84	Sjoh	4.34	362	5	84	1	NA	NA	NA	NA
1	E85	9H_Ssmi_4	E	85	20	5	6	yellow	E_Ssmi_85	Ssmi	6.57	383	9	84	1	NA	NA	NA	NA
1	E86	SJ_m_6	E	86	20.5	5	6	yellow	E_Sjoh_86	Sjoh	4.71	458	7	84	1	NA	NA	NA	NA
1	E87	SHOREABECCARINA_Sbec	E	87	21	5	0	white	E_Sbec_87	Sbec	5.52	285	5	84	1	NA	NA	NA	NA
1	E88	8L_Pmal_9	E	88	21.5	5	21	green	E_Pmal_88	Pmal	4.59	350	0	34	1	NA	NA	NA	NA
1	E89	Pm_m_6	E	89	18	5.5	15	red	E_Pmal_89	Pmal	4.35	390	7	84	1	NA	NA	NA	NA
1	E90	SHOREABECCARINA_Sbec	E	90	18.5	5.5	3	orange	E_Sbec_90	Sbec	5.28	335	5	84	1	NA	NA	NA	NA
1	E91	9J_Ptom_14	E	91	19	5.5	21	green	E_Ptom_91	Ptom	3.88	245	2	40	1	NA	NA	NA	NA
1	E92	9L_Pmal_9	E	92	19.5	5.5	0	white	E_Pmal_92	Pmal	3.01	230	5	84	1	NA	NA	NA	NA
1	E93	8m_SJoh_6	E	93	20	5.5	12	blue	E_Sjoh_93	Sjoh	5.03	342	5	84	1	NA	NA	NA	NA
1	E94	9K_Sxan_2	E	94	20.5	5.5	0	white	E_Sxan_94	Sxan	3.83	219	6	84	1	NA	NA	NA	NA
1	E95	Pm_m_3	E	95	21	5.5	3	orange	E_Pmal_95	Pmal	4.29	340	5	84	1	NA	NA	NA	NA
1	E96	Slep_1	E	96	21.5	5.5	9	black	E_Slep_96	Slep	3.97	383	5	84	1	NA	NA	NA	NA
1	E97	Pm_m_4	E	97	18	6	21	green	E_Pmal_97	Pmal	4.12	282	2	84	1	NA	NA	NA	NA
1	E98	Pmal_m_2	E	98	18.5	6	9	black	E_Pmal_98	Pmal	3.68	367	5	84	1	NA	NA	NA	NA
1	E99	DL_m_7	E	99	19	6	12	blue	E_Dry_99	Dry	3.63	522	15	84	1	NA	NA	NA	NA
1	E100	Ssmi_4	E	100	19.5	6	9	black	E_Ssmi_100	Ssmi	7.34	351	5	84	1	NA	NA	NA	NA
1	E101	8L_Ptom_6	E	101	20	6	15	red	E_Ptom_101	Ptom	3.98	145	3	47	1	NA	NA	NA	NA
1	E102	SS	E	102	20.5	6	9	black	E_Ssem_102	Ssem	2.74	132	3	84	1	NA	NA	NA	NA
1	E103	Ssmi_Tawau	E	103	21	6	18	silver	E_Ssmi_103	Ssmi	6.62	475	4	48	1	NA	NA	NA	NA
1	E104	Pmal_m_1	E	104	21.5	6	12	blue	E_Pmal_104	Pmal	4.65	352	5	84	1	NA	NA	NA	NA
1	E105	8P_Slep_4	E	105	18	6.5	18	silver	E_Slep_105	Slep	4.66	535	6	84	1	NA	NA	NA	NA
1	E106	9K_Sxan_2	E	106	18.5	6.5	18	silver	E_Sxan_106	Sxan	2.48	559	5	32	1	NA	NA	NA	NA
1	E107	Ptom_m_3	E	107	19	6.5	6	yellow	E_Ptom_107	Ptom	4.71	390	9	84	1	NA	NA	NA	NA
1	E108	SS	E	108	19.5	6.5	12	blue	E_Ssem_108	Ssem	3.95	110	8	84	1	NA	NA	NA	NA
